,id,Locality,Type of property,Subtype of property,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Fireplace,Terrace,Terrace area,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1578,20283462,5100,APARTMENT,APARTMENT,430000.0,2,100.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,3,-1,GOOD
1579,20296269,3640,APARTMENT,APARTMENT,212000.0,1,84.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,-1,-1,UNDEFINED
1580,20257843,6740,HOUSE,HOUSE,295000.0,3,110.0,1,-1,0,1,0.0,1,900.0,900.0,975.0,2,-1,GOOD
1581,20319011,8930,APARTMENT,GROUND_FLOOR,285000.0,2,91.0,-1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1582,20303515,9500,HOUSE,HOUSE,199000.0,3,122.0,1,0,0,1,6.0,1,136.0,136.0,277.0,3,-1,TO_BE_DONE_UP
1583,20284140,9500,HOUSE,HOUSE,349000.0,3,180.0,-1,0,0,1,0.0,-1,0.0,-1.0,879.0,4,0,TO_RENOVATE
1584,20281802,4040,HOUSE,HOUSE,509000.0,7,259.0,1,0,0,1,133.0,1,229.0,229.0,629.0,4,0,GOOD
1585,20294813,5000,APARTMENT,APARTMENT,339000.0,2,91.0,1,-1,0,1,8.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
1586,20313628,2300,HOUSE,HOUSE,235000.0,2,125.0,1,-1,1,1,20.0,1,80.0,80.0,112.0,2,-1,GOOD
1587,20212978,1180,APARTMENT,APARTMENT,820000.0,3,213.0,1,0,0,1,36.0,1,800.0,800.0,-1.0,2,0,AS_NEW
1588,20259429,1140,APARTMENT,APARTMENT,364000.0,2,88.0,1,-1,0,1,2.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1589,20286896,9000,APARTMENT,GROUND_FLOOR,332500.0,2,72.0,1,0,0,1,20.0,1,38.0,38.0,-1.0,3,0,GOOD
1590,20238340,1040,APARTMENT,PENTHOUSE,995000.0,3,220.0,1,0,0,1,25.0,-1,0.0,-1.0,-1.0,3,0,AS_NEW
1591,20112346,4040,HOUSE,HOUSE,219000.0,3,165.0,1,0,0,1,50.0,1,450.0,450.0,787.0,4,0,TO_RENOVATE
1592,20116436,2890,HOUSE,HOUSE,334000.0,4,180.0,1,-1,1,1,20.0,-1,0.0,-1.0,241.0,2,-1,GOOD
1593,20035229,1400,HOUSE,VILLA,549000.0,4,262.0,1,0,0,1,13.0,1,1196.0,1196.0,1361.0,4,0,GOOD
1594,20280150,8900,HOUSE,HOUSE,385000.0,3,163.0,-1,0,0,-1,0.0,-1,0.0,-1.0,80.0,-1,-1,GOOD
1595,20318908,1060,HOUSE,APARTMENT_BLOCK,1350000.0,4,280.0,1,-1,0,-1,0.0,-1,0.0,-1.0,0.0,3,-1,UNDEFINED
1596,20278447,8300,APARTMENT,APARTMENT,1195000.0,3,120.0,-1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1597,20312173,9880,APARTMENT,APARTMENT,299000.0,2,87.0,-1,-1,0,1,50.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1598,20307862,9200,HOUSE,VILLA,995000.0,5,314.0,1,0,0,1,0.0,1,1605.0,1605.0,2125.0,4,0,AS_NEW
1599,20291719,1210,APARTMENT,DUPLEX,335000.0,2,90.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1600,20305227,3000,APARTMENT,APARTMENT,265000.0,1,62.0,-1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1601,20051392,8400,APARTMENT,APARTMENT,199000.0,1,52.0,-1,0,0,1,4.0,-1,0.0,-1.0,-1.0,-1,-1,TO_BE_DONE_UP
1602,11308513,8400,APARTMENT,APARTMENT,230000.0,2,99.0,-1,0,0,1,2.0,-1,0.0,-1.0,-1.0,-1,-1,TO_BE_DONE_UP
1603,20103578,1200,APARTMENT,PENTHOUSE,269500.0,2,75.0,1,0,0,1,16.0,-1,0.0,-1.0,-1.0,2,0,TO_BE_DONE_UP
1604,11476233,1190,APARTMENT,APARTMENT,275000.0,2,98.0,1,0,0,1,11.0,-1,0.0,-1.0,-1.0,2,0,TO_BE_DONE_UP
1605,11415552,1600,APARTMENT,APARTMENT,349000.0,3,142.0,1,-1,0,1,7.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1606,20075937,8301,APARTMENT,APARTMENT,475000.0,2,66.0,1,0,0,1,4.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1607,20114722,8400,APARTMENT,APARTMENT,1290000.0,3,132.0,-1,-1,0,1,30.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1608,20299615,6180,HOUSE,APARTMENT_BLOCK,625000.0,7,593.0,1,1,0,1,15.0,1,700.0,700.0,1132.0,2,0,GOOD
1609,20311158,9800,APARTMENT,APARTMENT,245000.0,1,68.0,1,0,0,1,14.0,-1,0.0,-1.0,-1.0,4,0,AS_NEW
1610,20270068,3020,HOUSE,HOUSE,379000.0,4,118.0,1,0,0,1,48.0,-1,0.0,-1.0,188.0,-1,-1,GOOD
1611,20243289,4000,HOUSE,HOUSE,150000.0,2,77.0,1,0,0,1,16.0,1,95.0,95.0,185.0,3,0,TO_BE_DONE_UP
1612,20250585,6880,HOUSE,HOUSE,399000.0,6,254.0,1,0,0,1,0.0,-1,0.0,-1.0,1148.0,4,0,GOOD
1613,20274391,9000,HOUSE,HOUSE,569000.0,4,235.0,1,0,0,1,0.0,-1,0.0,-1.0,139.0,2,-1,TO_RENOVATE
1614,20258910,2800,APARTMENT,APARTMENT,255000.0,2,86.0,1,-1,0,1,2.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
1615,20321202,7860,APARTMENT,APARTMENT,595000.0,6,400.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,UNDEFINED
1616,20297339,7880,HOUSE,HOUSE,170000.0,3,125.0,1,-1,0,-1,0.0,-1,0.0,-1.0,477.0,2,-1,GOOD
1617,11092221,2880,HOUSE,HOUSE,160000.0,3,118.0,1,-1,0,-1,0.0,1,263.0,263.0,345.0,2,-1,TO_RENOVATE
1618,20047039,2060,HOUSE,HOUSE,275000.0,3,183.0,1,-1,0,-1,0.0,1,30.0,30.0,91.0,2,-1,TO_BE_DONE_UP
1619,20246066,9700,HOUSE,EXCEPTIONAL_PROPERTY,435000.0,4,333.0,1,-1,0,-1,0.0,1,700.0,700.0,980.0,3,-1,TO_RENOVATE
1620,11290368,2060,HOUSE,APARTMENT_BLOCK,649900.0,4,140.0,1,-1,0,-1,0.0,-1,0.0,-1.0,280.0,2,-1,TO_RENOVATE
1621,20270350,3550,APARTMENT,APARTMENT,249000.0,2,92.0,-1,0,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1622,20277898,1083,APARTMENT,APARTMENT,249000.0,2,92.0,1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,0,TO_BE_DONE_UP
1623,20279087,1000,APARTMENT,APARTMENT,450000.0,2,142.0,-1,-1,0,1,2.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1624,20294372,9570,HOUSE,HOUSE,398175.0,3,207.0,1,0,0,1,24.0,-1,0.0,-1.0,382.0,2,0,AS_NEW
1625,20259139,3190,HOUSE,HOUSE,896000.0,4,464.0,1,-1,0,1,28.0,1,4350.0,4350.0,4853.0,4,-1,GOOD
1626,20309459,1500,APARTMENT,APARTMENT,259000.0,2,91.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
1627,20147309,1200,APARTMENT,APARTMENT,630000.0,3,126.0,1,0,0,1,14.0,1,18.0,18.0,-1.0,2,0,AS_NEW
1628,20277509,8210,APARTMENT,APARTMENT,320000.0,2,103.0,1,0,0,1,7.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
1629,20251336,1300,APARTMENT,APARTMENT,295000.0,2,79.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1630,20251333,1300,APARTMENT,APARTMENT,325000.0,2,82.0,1,-1,0,1,5.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1631,20274053,1300,APARTMENT,APARTMENT,345000.0,2,85.0,1,-1,0,1,5.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1632,20276155,1300,APARTMENT,APARTMENT,445000.0,3,-1.0,-1,-1,0,1,24.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1633,20072995,9420,HOUSE,HOUSE,519000.0,5,231.0,1,-1,0,1,0.0,-1,0.0,-1.0,7655.0,4,0,TO_RENOVATE
1634,20285812,8800,HOUSE,HOUSE,375000.0,4,150.0,1,-1,0,-1,0.0,-1,0.0,-1.0,216.0,-1,-1,GOOD
1635,20119288,9450,APARTMENT,APARTMENT,256000.0,2,81.0,-1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1636,20316322,7910,HOUSE,COUNTRY_COTTAGE,1185000.0,5,2500.0,1,-1,0,1,0.0,-1,0.0,-1.0,21762.0,4,-1,TO_RENOVATE
1637,20306560,4100,APARTMENT,APARTMENT,119000.0,3,151.0,1,0,0,-1,0.0,1,250.0,250.0,-1.0,2,0,GOOD
1638,20247421,2040,APARTMENT,APARTMENT,199000.0,1,63.0,1,-1,0,1,4.0,-1,0.0,-1.0,-1.0,-1,-1,TO_BE_DONE_UP
1639,20234510,9300,APARTMENT,APARTMENT,249000.0,2,80.0,1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1640,20097664,8620,APARTMENT,APARTMENT,295000.0,2,65.0,1,1,0,1,5.0,-1,0.0,-1.0,-1.0,2,-1,TO_BE_DONE_UP
1641,11291743,8400,APARTMENT,APARTMENT,499000.0,3,102.0,-1,0,0,1,18.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1642,20285138,1070,APARTMENT,FLAT_STUDIO,150000.0,1,50.0,1,-1,0,1,8.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1643,20257838,6720,HOUSE,HOUSE,275000.0,4,148.0,-1,-1,1,-1,0.0,1,421.0,421.0,550.0,4,-1,TO_RENOVATE
1644,20284593,9800,HOUSE,HOUSE,279000.0,3,156.0,1,0,0,1,0.0,1,66.0,66.0,137.0,2,-1,GOOD
1645,20289030,9041,APARTMENT,APARTMENT,370000.0,4,79.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,3,-1,TO_BE_DONE_UP
1646,20314882,3511,HOUSE,BUNGALOW,285000.0,0,195.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,1521.0,4,-1,TO_RENOVATE
1647,20311867,5590,HOUSE,HOUSE,395000.0,5,229.0,1,-1,1,1,0.0,1,1525.0,1525.0,1525.0,4,-1,UNDEFINED
1648,20307326,4500,APARTMENT,APARTMENT,225000.0,1,77.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,-1,-1,UNDEFINED
1649,20307327,4500,APARTMENT,APARTMENT,290000.0,2,102.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,2,-1,UNDEFINED
1650,20275417,8301,APARTMENT,APARTMENT,1345000.0,3,121.0,-1,1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
1651,20092170,2580,HOUSE,HOUSE,248000.0,3,148.0,-1,-1,0,1,0.0,-1,0.0,-1.0,534.0,4,-1,TO_RENOVATE
1652,20240193,9700,HOUSE,HOUSE,325000.0,3,146.0,-1,0,0,1,0.0,-1,0.0,-1.0,180.0,2,-1,GOOD
1653,20096247,9860,HOUSE,HOUSE,449000.0,3,196.0,-1,0,0,1,0.0,-1,0.0,-1.0,1620.0,4,-1,TO_RENOVATE
1654,20148040,4031,HOUSE,VILLA,595000.0,7,455.0,1,-1,1,1,28.0,1,3100.0,3100.0,3333.0,4,-1,TO_RENOVATE
1655,20157198,1640,HOUSE,VILLA,1250000.0,6,500.0,1,-1,1,1,70.0,1,570.0,570.0,1768.0,6,0,AS_NEW
1656,20306622,9940,HOUSE,HOUSE,349000.0,2,132.0,1,0,0,-1,0.0,1,305.0,305.0,404.0,-1,0,GOOD
1657,20289963,1190,APARTMENT,APARTMENT,355000.0,2,94.0,1,-1,0,1,41.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1658,20218369,1140,APARTMENT,PENTHOUSE,350000.0,3,114.0,-1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1659,20259538,1200,APARTMENT,PENTHOUSE,810000.0,3,141.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,0,AS_NEW
1660,20300103,8000,HOUSE,HOUSE,595000.0,2,146.0,1,-1,0,1,0.0,-1,0.0,-1.0,67.0,-1,-1,AS_NEW
1661,20310824,9990,HOUSE,HOUSE,395000.0,3,160.0,1,0,0,1,0.0,-1,0.0,-1.0,170.0,2,0,AS_NEW
1662,20207802,1330,APARTMENT,GROUND_FLOOR,505000.0,2,112.0,1,0,0,1,21.0,1,106.0,106.0,-1.0,3,0,AS_NEW
1663,20283629,9820,HOUSE,HOUSE,460000.0,3,153.0,1,-1,1,1,0.0,-1,0.0,-1.0,1345.0,-1,-1,GOOD
1664,20315478,2950,APARTMENT,APARTMENT,550000.0,3,128.0,1,-1,0,1,69.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
1665,20180576,1000,APARTMENT,FLAT_STUDIO,240000.0,0,41.0,-1,1,0,1,2.0,-1,0.0,-1.0,-1.0,1,0,AS_NEW
1666,20307895,8400,APARTMENT,APARTMENT,200000.0,2,70.0,1,-1,0,1,1.0,-1,0.0,-1.0,-1.0,2,0,JUST_RENOVATED
1667,20297475,2930,HOUSE,HOUSE,390000.0,3,148.0,1,0,0,1,20.0,1,260.0,260.0,375.0,3,0,GOOD
1668,20293455,9000,HOUSE,APARTMENT_BLOCK,699000.0,3,250.0,1,0,0,-1,0.0,-1,0.0,-1.0,68.0,3,0,TO_RENOVATE
1669,20097771,2861,APARTMENT,SERVICE_FLAT,179000.0,1,57.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1670,20218219,8670,APARTMENT,APARTMENT,225000.0,1,67.0,-1,0,0,1,8.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1671,11484980,8380,APARTMENT,APARTMENT,259000.0,2,58.0,1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1672,20172673,9000,APARTMENT,APARTMENT,325000.0,3,119.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1673,10997275,1200,APARTMENT,PENTHOUSE,500000.0,2,109.0,1,0,0,1,40.0,-1,0.0,-1.0,-1.0,-1,0,AS_NEW
1674,10751611,2800,APARTMENT,LOFT,789000.0,4,215.0,1,-1,0,1,80.0,-1,0.0,-1.0,-1.0,3,-1,GOOD
1675,11447690,8300,APARTMENT,APARTMENT,4645000.0,3,123.0,-1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1676,20296107,9000,APARTMENT,FLAT_STUDIO,269000.0,1,38.0,1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,0,JUST_RENOVATED
1677,20285390,9420,HOUSE,HOUSE,270000.0,3,203.0,1,0,0,-1,0.0,-1,0.0,-1.0,209.0,-1,-1,TO_BE_DONE_UP
1678,20277288,1050,HOUSE,EXCEPTIONAL_PROPERTY,930000.0,5,279.0,1,0,0,1,15.0,1,920.0,920.0,1147.0,3,-1,TO_RENOVATE
1679,20311405,2845,HOUSE,HOUSE,279000.0,3,124.0,1,0,0,1,0.0,-1,0.0,-1.0,90.0,2,-1,GOOD
1680,20184408,4602,HOUSE,HOUSE,149000.0,3,97.0,1,0,0,1,19.0,-1,0.0,-1.0,50.0,2,0,AS_NEW
1681,11448130,4100,HOUSE,HOUSE,199000.0,4,160.0,1,0,0,1,80.0,1,160.0,160.0,285.0,2,0,JUST_RENOVATED
1682,20017904,4460,HOUSE,HOUSE,230000.0,3,200.0,-1,0,0,1,60.0,1,787.0,787.0,1100.0,3,0,TO_RENOVATE
1683,20039698,4100,HOUSE,HOUSE,284000.0,4,130.0,1,0,0,1,15.0,1,700.0,700.0,775.0,3,0,GOOD
1684,20249586,9340,HOUSE,HOUSE,319000.0,3,117.0,1,-1,0,1,0.0,-1,0.0,-1.0,381.0,3,-1,GOOD
1685,20225370,1501,HOUSE,BUNGALOW,395000.0,2,116.0,-1,-1,0,1,0.0,1,500.0,500.0,660.0,4,-1,GOOD
1686,20154651,9400,HOUSE,HOUSE,499000.0,3,290.0,1,-1,1,1,25.0,1,450.0,450.0,1365.0,4,0,AS_NEW
1687,11404151,9700,HOUSE,MIXED_USE_BUILDING,799000.0,5,391.0,-1,1,0,1,0.0,-1,0.0,-1.0,2783.0,4,-1,GOOD
1688,20318990,8420,APARTMENT,APARTMENT,150000.0,2,66.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,0,TO_RENOVATE
1689,20291740,6230,HOUSE,HOUSE,240000.0,3,150.0,1,0,0,-1,0.0,1,350.0,350.0,460.0,3,0,TO_BE_DONE_UP
1690,20174587,4432,HOUSE,VILLA,1490000.0,4,505.0,1,0,0,1,105.0,-1,0.0,-1.0,3478.0,4,1,GOOD
1691,20317532,1790,HOUSE,HOUSE,325000.0,3,125.0,-1,0,0,-1,0.0,1,77.0,77.0,177.0,3,0,UNDEFINED
1692,20300517,2570,HOUSE,VILLA,889000.0,5,335.0,1,-1,0,1,0.0,-1,0.0,-1.0,0.0,-1,-1,GOOD
1693,20217558,1000,APARTMENT,APARTMENT,195000.0,1,34.0,-1,1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1694,20240906,9450,APARTMENT,DUPLEX,359000.0,4,195.0,1,0,0,1,15.0,-1,0.0,-1.0,-1.0,3,-1,AS_NEW
1695,20303021,9030,HOUSE,HOUSE,439750.0,5,172.0,1,0,0,1,13.0,1,39.0,39.0,149.0,3,0,UNDEFINED
1696,20306266,9200,HOUSE,HOUSE,465000.0,3,151.0,1,0,0,1,0.0,1,300.0,300.0,300.0,3,0,AS_NEW
1697,20261635,8600,APARTMENT,PENTHOUSE,399000.0,2,112.0,1,1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1698,20272873,8000,HOUSE,MANSION,995000.0,4,375.0,1,-1,0,1,0.0,-1,0.0,-1.0,268.0,-1,-1,GOOD
1699,20298582,8800,APARTMENT,APARTMENT,199000.0,2,79.0,1,0,0,1,7.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1700,20312396,8300,APARTMENT,DUPLEX,1235000.0,2,110.0,-1,-1,0,1,24.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1701,20298899,6900,HOUSE,VILLA,455000.0,4,246.0,-1,-1,1,1,18.0,-1,0.0,-1.0,1971.0,4,-1,GOOD
1702,20313004,8370,APARTMENT,APARTMENT,465000.0,2,93.0,1,0,0,1,6.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1703,20289034,1180,APARTMENT,APARTMENT,375000.0,2,90.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,0,TO_RENOVATE
1704,20146070,8400,APARTMENT,FLAT_STUDIO,145000.0,0,48.0,-1,-1,0,1,4.0,-1,0.0,-1.0,-1.0,-1,-1,TO_RENOVATE
1705,20181184,1070,APARTMENT,FLAT_STUDIO,185000.0,0,41.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,0,AS_NEW
1706,20121802,8400,APARTMENT,APARTMENT,210000.0,2,65.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
1707,20199350,8500,APARTMENT,APARTMENT,239500.0,2,80.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1708,11427280,9040,APARTMENT,APARTMENT,290000.0,2,94.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,TO_BE_DONE_UP
1709,20245112,2020,APARTMENT,APARTMENT,339000.0,3,110.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
1710,20033897,8660,APARTMENT,APARTMENT,395000.0,2,82.0,1,1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1711,20193227,2000,APARTMENT,APARTMENT,529000.0,2,93.0,1,-1,0,1,12.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1712,20209319,8301,APARTMENT,APARTMENT,695000.0,2,69.0,-1,0,0,1,16.0,-1,0.0,-1.0,-1.0,-1,-1,TO_RENOVATE
1713,11484999,8300,APARTMENT,APARTMENT,1195000.0,3,105.0,1,1,0,1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
1714,20265194,9900,APARTMENT,APARTMENT,295000.0,2,98.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1715,20272586,8000,HOUSE,HOUSE,199000.0,1,81.0,1,-1,0,1,16.0,-1,0.0,-1.0,51.0,2,0,GOOD
1716,20283550,1150,HOUSE,HOUSE,800000.0,5,225.0,1,0,0,1,15.0,-1,0.0,-1.0,122.0,3,0,GOOD
1717,20295341,1300,APARTMENT,APARTMENT,144500.0,1,50.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,UNDEFINED
1718,20282776,8870,APARTMENT,APARTMENT,159000.0,3,267.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,TO_RENOVATE
1719,20314394,6200,HOUSE,HOUSE,185000.0,3,200.0,-1,-1,0,1,0.0,-1,0.0,-1.0,389.0,3,-1,TO_RENOVATE
1720,20294838,1040,HOUSE,HOUSE,1275000.0,5,280.0,1,0,0,1,48.0,1,105.0,105.0,234.0,2,0,AS_NEW
1721,20104449,4100,HOUSE,HOUSE,169000.0,3,115.0,-1,0,0,1,20.0,1,195.0,195.0,310.0,2,0,TO_BE_DONE_UP
1722,20074830,1850,HOUSE,HOUSE,250000.0,3,105.0,1,0,0,-1,0.0,1,200.0,200.0,258.0,3,0,TO_RENOVATE
1723,20204527,8551,HOUSE,HOUSE,340000.0,5,255.0,1,-1,0,1,45.0,1,600.0,600.0,1200.0,4,-1,TO_RENOVATE
1724,20178648,2660,HOUSE,HOUSE,399000.0,5,125.0,-1,-1,0,-1,0.0,1,66.0,66.0,253.0,2,-1,AS_NEW
1725,20042477,1860,HOUSE,VILLA,525000.0,4,135.0,1,-1,1,1,0.0,-1,0.0,-1.0,1481.0,4,-1,TO_BE_DONE_UP
1726,20165305,1020,HOUSE,HOUSE,699000.0,5,260.0,1,0,0,1,45.0,1,80.0,80.0,200.0,2,0,AS_NEW
1727,11396050,4900,HOUSE,EXCEPTIONAL_PROPERTY,1588800.0,6,610.0,1,-1,0,1,0.0,1,1200.0,1200.0,2400.0,4,1,AS_NEW
1728,20279990,8340,HOUSE,HOUSE,578000.0,4,220.0,-1,-1,0,1,0.0,-1,0.0,-1.0,1491.0,-1,-1,GOOD
1729,20298892,9170,HOUSE,HOUSE,275000.0,3,152.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,117.0,4,-1,GOOD
1730,20287194,1170,APARTMENT,FLAT_STUDIO,196500.0,0,40.0,1,0,0,1,9.0,-1,0.0,-1.0,-1.0,2,0,GOOD
1732,20149383,1150,APARTMENT,APARTMENT,339000.0,2,95.0,1,0,0,1,9.0,-1,0.0,-1.0,-1.0,2,0,GOOD
1733,20254652,1400,HOUSE,HOUSE,450000.0,5,261.0,1,-1,0,1,28.0,1,500.0,500.0,700.0,4,-1,TO_BE_DONE_UP
1734,20284056,4400,HOUSE,HOUSE,177000.0,4,170.0,1,-1,0,1,0.0,1,1.0,1.0,705.0,4,-1,TO_RENOVATE
1735,20317265,5000,APARTMENT,APARTMENT,229000.0,1,77.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1736,20306431,4357,HOUSE,HOUSE,265000.0,3,133.0,1,0,0,1,30.0,-1,0.0,-1.0,109.0,2,0,GOOD
1737,20304367,9880,HOUSE,HOUSE,960000.0,3,396.0,-1,0,0,1,0.0,-1,0.0,-1.0,7108.0,4,0,JUST_RENOVATED
1738,20298254,9170,HOUSE,HOUSE,135000.0,1,51.0,1,-1,0,-1,0.0,-1,0.0,-1.0,100.0,2,-1,TO_RENOVATE
1739,20258196,1000,APARTMENT,APARTMENT,405000.0,2,98.0,1,-1,0,1,7.0,-1,0.0,-1.0,-1.0,4,0,AS_NEW
1740,20139490,1180,APARTMENT,APARTMENT,635000.0,2,113.0,1,0,0,1,8.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
1741,20309684,8620,HOUSE,HOUSE,495000.0,2,232.0,1,-1,0,1,32.0,-1,0.0,-1.0,440.0,-1,-1,GOOD
1742,20179228,9100,HOUSE,HOUSE,325000.0,3,182.0,1,-1,0,1,0.0,-1,0.0,-1.0,1850.0,4,-1,TO_RENOVATE
1743,20305287,5590,HOUSE,VILLA,495000.0,5,343.0,1,-1,1,1,18.0,1,880.0,880.0,880.0,4,-1,UNDEFINED
1744,20275756,2222,HOUSE,HOUSE,340000.0,2,136.0,1,-1,0,1,0.0,-1,0.0,-1.0,235.0,3,-1,AS_NEW
1745,20134302,4470,HOUSE,HOUSE,550000.0,3,-1.0,1,0,0,1,53.0,1,650.0,650.0,915.0,4,1,AS_NEW
1746,20123103,4420,APARTMENT,APARTMENT,178137.0,1,60.0,1,-1,0,1,31.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
1747,20158710,9700,APARTMENT,APARTMENT,215000.0,1,42.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,JUST_RENOVATED
1748,20218216,8400,APARTMENT,APARTMENT,249000.0,2,113.0,-1,0,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1749,20168517,9900,APARTMENT,APARTMENT,299000.0,2,84.0,-1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1750,20190315,9800,APARTMENT,DUPLEX,375000.0,2,104.0,1,0,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1751,20149557,8870,APARTMENT,APARTMENT,285000.0,2,89.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1752,20206798,8430,APARTMENT,APARTMENT,310000.0,1,76.0,-1,1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1754,20102611,8300,APARTMENT,APARTMENT,525000.0,2,69.0,1,1,0,1,0.0,-1,0.0,-1.0,-1.0,2,-1,JUST_RENOVATED
1755,11489491,8301,APARTMENT,APARTMENT,775000.0,2,89.0,-1,0,0,1,5.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
1756,11461944,8300,APARTMENT,APARTMENT,1375000.0,3,84.0,-1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,-1,-1,AS_NEW
1757,20277830,4557,HOUSE,HOUSE,749000.0,4,340.0,1,-1,0,1,70.0,-1,0.0,-1.0,7015.0,4,1,GOOD
1758,20314461,5070,HOUSE,HOUSE,360000.0,3,178.0,1,-1,0,-1,0.0,-1,0.0,-1.0,691.0,-1,-1,UNDEFINED
1759,20295513,1180,APARTMENT,APARTMENT,315000.0,2,95.0,1,0,0,1,11.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
1760,11317146,6951,HOUSE,HOUSE,179000.0,4,158.0,1,0,0,1,0.0,1,471.0,471.0,471.0,3,0,GOOD
